Timestamp,Dispensing Rate,Status
9/26/2024 13:58,2,NORMAL
9/26/2024 14:13,2.02,NORMAL
9/26/2024 14:28,2.81,ANOMALOUS
9/26/2024 14:43,2.07,NORMAL
9/26/2024 14:58,2.1,NORMAL
9/26/2024 15:13,2.12,NORMAL
9/26/2024 15:28,2.14,NORMAL
9/26/2024 15:43,2.15,NORMAL
9/26/2024 15:58,2.17,NORMAL
9/26/2024 16:13,2.18,NORMAL
9/26/2024 16:28,3.08,ANOMALOUS
9/26/2024 16:43,2.2,NORMAL
9/26/2024 16:58,2.2,NORMAL
9/26/2024 17:13,2.2,NORMAL
9/26/2024 17:28,1.11,ANOMALOUS
9/26/2024 17:43,2.19,NORMAL
9/26/2024 17:58,2.18,NORMAL
9/26/2024 18:13,2.17,NORMAL
9/26/2024 18:28,2.16,NORMAL
9/26/2024 18:43,2.14,NORMAL
9/26/2024 18:58,2.12,NORMAL
9/26/2024 19:13,1.35,ANOMALOUS
9/26/2024 19:28,2.08,NORMAL
9/26/2024 19:43,2.05,NORMAL
9/26/2024 19:58,2.03,NORMAL
9/26/2024 20:13,2,NORMAL
9/26/2024 20:28,1.98,NORMAL
9/26/2024 20:43,1.95,NORMAL
9/26/2024 20:58,1.93,NORMAL
9/26/2024 21:13,1.91,NORMAL
9/26/2024 21:28,1.89,NORMAL
9/26/2024 21:43,1.87,NORMAL
9/26/2024 21:58,1.85,NORMAL
9/26/2024 22:13,1.83,NORMAL
9/26/2024 22:28,1.82,NORMAL
9/26/2024 22:43,1.38,ANOMALOUS
9/26/2024 22:58,1.8,NORMAL
9/26/2024 23:13,1.8,NORMAL
9/26/2024 23:28,1.8,NORMAL
9/26/2024 23:43,1.8,NORMAL
9/26/2024 23:58,1.81,NORMAL
9/27/2024 0:13,1.82,NORMAL
9/27/2024 0:28,1.83,NORMAL
9/27/2024 0:43,1.84,NORMAL
9/27/2024 0:58,1.86,NORMAL
9/27/2024 1:13,1.88,NORMAL
9/27/2024 1:28,1.9,NORMAL
9/27/2024 1:43,1.92,NORMAL
9/27/2024 1:58,1.94,NORMAL
9/27/2024 2:13,1.97,NORMAL
9/27/2024 2:28,1.99,NORMAL
9/27/2024 2:43,2.02,NORMAL
9/27/2024 2:58,2.04,NORMAL
9/27/2024 3:13,2.07,NORMAL
9/27/2024 3:28,2.09,NORMAL
9/27/2024 3:43,2.11,NORMAL
9/27/2024 3:58,2.13,NORMAL
9/27/2024 4:13,2.15,NORMAL
9/27/2024 4:28,2.16,NORMAL
9/27/2024 4:43,2.18,NORMAL
9/27/2024 4:58,2.19,NORMAL
9/27/2024 5:13,2.19,NORMAL
9/27/2024 5:28,2.2,NORMAL
9/27/2024 5:43,2.2,NORMAL
9/27/2024 5:58,2.2,NORMAL
9/27/2024 6:13,2.19,NORMAL
9/27/2024 6:28,2.18,NORMAL
9/27/2024 6:43,2.17,NORMAL
9/27/2024 6:58,2.16,NORMAL
9/27/2024 7:13,1.89,NORMAL
9/27/2024 7:28,2.12,NORMAL
9/27/2024 7:43,2.1,NORMAL
9/27/2024 7:58,2.08,NORMAL
9/27/2024 8:13,2.06,NORMAL
9/27/2024 8:28,2.03,NORMAL
9/27/2024 8:43,2.01,NORMAL
9/27/2024 8:58,1.98,NORMAL
9/27/2024 9:13,1.96,NORMAL
9/27/2024 9:28,1.94,NORMAL
9/27/2024 9:43,1.91,NORMAL
9/27/2024 9:58,1.89,NORMAL
9/27/2024 10:13,1.87,NORMAL
9/27/2024 10:28,1.85,NORMAL
9/27/2024 10:43,1.84,NORMAL
9/27/2024 10:58,1.82,NORMAL
9/27/2024 11:13,1.81,NORMAL
9/27/2024 11:28,1.81,NORMAL
9/27/2024 11:43,1.8,NORMAL
9/27/2024 11:58,1.8,NORMAL
9/27/2024 12:13,1.8,NORMAL
9/27/2024 12:28,1.81,NORMAL
9/27/2024 12:43,1.81,NORMAL
9/27/2024 12:58,1.82,NORMAL
9/27/2024 13:13,1.84,NORMAL
9/27/2024 13:28,1.85,NORMAL
9/27/2024 13:43,1.87,NORMAL
9/27/2024 13:58,1.89,NORMAL
9/27/2024 14:13,1.91,NORMAL
9/27/2024 14:28,1.94,NORMAL
9/27/2024 14:43,1.96,NORMAL
9/27/2024 14:58,1.99,NORMAL
9/27/2024 15:13,2.01,NORMAL
9/27/2024 15:28,2.04,NORMAL
9/27/2024 15:43,2.06,NORMAL
9/27/2024 15:58,2.08,NORMAL
9/27/2024 16:13,2.11,NORMAL
9/27/2024 16:28,2.13,NORMAL
9/27/2024 16:43,2.14,NORMAL
9/27/2024 16:58,2.16,NORMAL
9/27/2024 17:13,2.17,NORMAL
9/27/2024 17:28,2.19,NORMAL
9/27/2024 17:43,2.19,NORMAL
9/27/2024 17:58,2.2,NORMAL
9/27/2024 18:13,2.2,NORMAL
9/27/2024 18:28,2.2,NORMAL
9/27/2024 18:43,2.19,NORMAL
9/27/2024 18:58,2.19,NORMAL
9/27/2024 19:13,2.18,NORMAL
9/27/2024 19:28,2.16,NORMAL
9/27/2024 19:43,2.15,NORMAL
9/27/2024 19:58,2.13,NORMAL
9/27/2024 20:13,2.11,NORMAL
9/27/2024 20:28,3.03,ANOMALOUS
9/27/2024 20:43,2.07,NORMAL
9/27/2024 20:58,2.04,NORMAL
9/27/2024 21:13,2.03,NORMAL
9/27/2024 21:28,1.99,NORMAL
9/27/2024 21:43,1.97,NORMAL
9/27/2024 21:58,1.54,NORMAL
9/27/2024 22:13,1.92,NORMAL
9/27/2024 22:28,1.9,NORMAL
9/27/2024 22:43,1.88,NORMAL
9/27/2024 22:58,1.86,NORMAL
9/27/2024 23:13,1.84,NORMAL
9/27/2024 23:28,1.83,NORMAL
9/27/2024 23:43,1.82,NORMAL
9/27/2024 23:58,2.66,ANOMALOUS
9/28/2024 0:13,1.8,NORMAL
9/28/2024 0:28,1.8,NORMAL
9/28/2024 0:43,1.85,NORMAL
9/28/2024 0:58,1.8,NORMAL
9/28/2024 1:13,1.81,NORMAL
9/28/2024 1:28,1.82,NORMAL
9/28/2024 1:43,1.83,NORMAL
9/28/2024 1:58,1.85,NORMAL
9/28/2024 2:13,1.87,NORMAL
9/28/2024 2:28,1.89,NORMAL
9/28/2024 2:43,1.91,NORMAL
9/28/2024 2:58,1.01,ANOMALOUS
9/28/2024 3:13,1.96,NORMAL
9/28/2024 3:28,1.98,NORMAL
9/28/2024 3:43,2.01,NORMAL
9/28/2024 3:58,2.03,NORMAL
9/28/2024 4:13,2.05,NORMAL
9/28/2024 4:28,2.08,NORMAL
9/28/2024 4:43,2.1,NORMAL
9/28/2024 4:58,2.12,NORMAL
9/28/2024 5:13,1.56,NORMAL
9/28/2024 5:28,2.16,NORMAL
9/28/2024 5:43,2.17,NORMAL
9/28/2024 5:58,2.18,NORMAL
9/28/2024 6:13,2.19,NORMAL
9/28/2024 6:28,2.2,NORMAL
9/28/2024 6:43,2.2,NORMAL
9/28/2024 6:58,2.2,NORMAL
9/28/2024 7:13,2.2,NORMAL
9/28/2024 7:28,2.19,NORMAL
9/28/2024 7:43,2.18,NORMAL
9/28/2024 7:58,2.17,NORMAL
9/28/2024 8:13,2.15,NORMAL
9/28/2024 8:28,2.14,NORMAL
9/28/2024 8:43,2.12,NORMAL
9/28/2024 8:58,2.09,NORMAL
9/28/2024 9:13,2.07,NORMAL
9/28/2024 9:28,2.05,NORMAL
9/28/2024 9:43,2.02,NORMAL
9/28/2024 9:58,2,NORMAL
9/28/2024 10:13,1.97,NORMAL
9/28/2024 10:28,1.95,NORMAL
9/28/2024 10:43,1.93,NORMAL
9/28/2024 10:58,1.9,NORMAL
9/28/2024 11:13,1.88,NORMAL
9/28/2024 11:28,1.86,NORMAL
9/28/2024 11:43,1.85,NORMAL
9/28/2024 11:58,1.83,NORMAL
9/28/2024 12:13,1.82,NORMAL
9/28/2024 12:28,1.56,NORMAL
9/28/2024 12:43,1.8,NORMAL
9/28/2024 12:58,1.8,NORMAL
9/28/2024 13:13,1.8,NORMAL
9/28/2024 13:28,1.22,ANOMALOUS
9/28/2024 13:43,1.81,NORMAL
9/28/2024 13:58,1.82,NORMAL
9/28/2024 14:13,1.83,NORMAL
9/28/2024 14:28,1.05,ANOMALOUS
9/28/2024 14:43,1.86,NORMAL
9/28/2024 14:58,1.88,NORMAL
9/28/2024 15:13,1.9,NORMAL
9/28/2024 15:28,1.93,NORMAL
9/28/2024 15:43,1.95,NORMAL
9/28/2024 15:58,1.97,NORMAL
9/28/2024 16:13,2,NORMAL
9/28/2024 16:28,2.02,NORMAL
9/28/2024 16:43,2.05,NORMAL
9/28/2024 16:58,2.07,NORMAL
9/28/2024 17:13,2.09,NORMAL
9/28/2024 17:28,2.49,NORMAL
9/28/2024 17:43,1.75,NORMAL
9/28/2024 17:58,2.15,NORMAL
9/28/2024 18:13,2.17,NORMAL
9/28/2024 18:28,2.18,NORMAL
9/28/2024 18:43,2.19,NORMAL
9/28/2024 18:58,2.2,NORMAL
9/28/2024 19:13,2.2,NORMAL
9/28/2024 19:28,2.2,NORMAL
9/28/2024 19:43,1.83,NORMAL
9/28/2024 19:58,2.19,NORMAL
9/28/2024 20:13,2.18,NORMAL
9/28/2024 20:28,2.17,NORMAL
9/28/2024 20:43,2.16,NORMAL
9/28/2024 20:58,2.14,NORMAL
9/28/2024 21:13,2.12,NORMAL
9/28/2024 21:28,2.1,NORMAL
9/28/2024 21:43,2.08,NORMAL
9/28/2024 21:58,2.05,NORMAL
9/28/2024 22:13,2.03,NORMAL
9/28/2024 22:28,2,NORMAL
9/28/2024 22:43,1.98,NORMAL
9/28/2024 22:58,1.96,NORMAL
9/28/2024 23:13,1.93,NORMAL
9/28/2024 23:28,1.91,NORMAL
9/28/2024 23:43,1.89,NORMAL
9/28/2024 23:58,1.87,NORMAL
9/29/2024 0:13,1.85,NORMAL
9/29/2024 0:28,1.83,NORMAL
9/29/2024 0:43,1.82,NORMAL
9/29/2024 0:58,1.81,NORMAL
9/29/2024 1:13,1.8,NORMAL
9/29/2024 1:28,1.8,NORMAL
9/29/2024 1:43,1.8,NORMAL
9/29/2024 1:58,1.8,NORMAL
9/29/2024 2:13,1.81,NORMAL
9/29/2024 2:28,1.82,NORMAL
9/29/2024 2:43,1.83,NORMAL
9/29/2024 2:58,1.84,NORMAL
9/29/2024 3:13,1.86,NORMAL
9/29/2024 3:28,1.88,NORMAL
9/29/2024 3:43,1.9,NORMAL
9/29/2024 3:58,1.92,NORMAL
9/29/2024 4:13,1.94,NORMAL
9/29/2024 4:28,1.97,NORMAL
9/29/2024 4:43,1.99,NORMAL
9/29/2024 4:58,2.02,NORMAL
9/29/2024 5:13,2.04,NORMAL
9/29/2024 5:28,2.07,NORMAL
9/29/2024 5:43,2.09,NORMAL
9/29/2024 5:58,2.11,NORMAL
9/29/2024 6:13,2.13,NORMAL
9/29/2024 6:28,2.15,NORMAL
9/29/2024 6:43,2.16,NORMAL
9/29/2024 6:58,2.18,NORMAL
9/29/2024 7:13,2.19,NORMAL
9/29/2024 7:28,2.19,NORMAL
9/29/2024 7:43,2.2,NORMAL
9/29/2024 7:58,2.2,NORMAL
9/29/2024 8:13,2.2,NORMAL
9/29/2024 8:28,2.19,NORMAL
9/29/2024 8:43,2.19,NORMAL
9/29/2024 8:58,1.58,NORMAL
9/29/2024 9:13,2.16,NORMAL
9/29/2024 9:28,2.14,NORMAL
9/29/2024 9:43,2.13,NORMAL
9/29/2024 9:58,2.11,NORMAL
9/29/2024 10:13,2.08,NORMAL
9/29/2024 10:28,2.06,NORMAL
9/29/2024 10:43,2.04,NORMAL
9/29/2024 10:58,2.01,NORMAL
9/29/2024 11:13,1.99,NORMAL
9/29/2024 11:28,1.96,NORMAL
9/29/2024 11:43,1.94,NORMAL
9/29/2024 11:58,1.91,NORMAL
9/29/2024 12:13,1.89,NORMAL
9/29/2024 12:28,1.87,NORMAL
9/29/2024 12:43,1.85,NORMAL
9/29/2024 12:58,1.84,NORMAL
9/29/2024 13:13,1.82,NORMAL
9/29/2024 13:28,1.81,NORMAL
9/29/2024 13:43,1.81,NORMAL
9/29/2024 13:58,1.8,NORMAL
9/29/2024 14:13,1.8,NORMAL
9/29/2024 14:28,1.8,NORMAL
9/29/2024 14:43,1.81,NORMAL
9/29/2024 14:58,1.81,NORMAL
9/29/2024 15:13,2.03,NORMAL
9/29/2024 15:28,1.84,NORMAL
9/29/2024 15:43,1.85,NORMAL
9/29/2024 15:58,1.87,NORMAL
9/29/2024 16:13,1.89,NORMAL
9/29/2024 16:28,2.22,NORMAL
9/29/2024 16:43,1.94,NORMAL
9/29/2024 16:58,1.96,NORMAL
9/29/2024 17:13,1.99,NORMAL
9/29/2024 17:28,2.01,NORMAL
9/29/2024 17:43,2.03,NORMAL
9/29/2024 17:58,2.06,NORMAL
9/29/2024 18:13,2.08,NORMAL
9/29/2024 18:28,2.1,NORMAL
9/29/2024 18:43,2.13,NORMAL
9/29/2024 18:58,2.14,NORMAL
9/29/2024 19:13,2.16,NORMAL
9/29/2024 19:28,2.17,NORMAL
9/29/2024 19:43,2.18,NORMAL
9/29/2024 19:58,2.19,NORMAL
9/29/2024 20:13,2.2,NORMAL
9/29/2024 20:28,2.2,NORMAL
9/29/2024 20:43,2.2,NORMAL
9/29/2024 20:58,2.19,NORMAL
9/29/2024 21:13,2.19,NORMAL
9/29/2024 21:28,2.18,NORMAL
9/29/2024 21:43,2.16,NORMAL
9/29/2024 21:58,2.15,NORMAL
9/29/2024 22:13,2.13,NORMAL
9/29/2024 22:28,2.11,NORMAL
9/29/2024 22:43,2.09,NORMAL
9/29/2024 22:58,2.07,NORMAL
9/29/2024 23:13,2.04,NORMAL
9/29/2024 23:28,2.02,NORMAL
9/29/2024 23:43,1.99,NORMAL
9/29/2024 23:58,1.97,NORMAL
9/30/2024 0:13,1.82,NORMAL
9/30/2024 0:28,1.92,NORMAL
9/30/2024 0:43,1.9,NORMAL
9/30/2024 0:58,1.88,NORMAL
9/30/2024 1:13,1.86,NORMAL
9/30/2024 1:28,1.84,NORMAL
9/30/2024 1:43,1.83,NORMAL
9/30/2024 1:58,1.82,NORMAL
9/30/2024 2:13,1.81,NORMAL
9/30/2024 2:28,1.8,NORMAL
9/30/2024 2:43,1.8,NORMAL
9/30/2024 2:58,1.8,NORMAL
9/30/2024 3:13,1.8,NORMAL
9/30/2024 3:28,1.81,NORMAL
9/30/2024 3:43,1.82,NORMAL
9/30/2024 3:58,1.83,NORMAL
9/30/2024 4:13,1.85,NORMAL
9/30/2024 4:28,1.87,NORMAL
9/30/2024 4:43,1.89,NORMAL
9/30/2024 4:58,2.56,ANOMALOUS
9/30/2024 5:13,1.79,NORMAL
9/30/2024 5:28,1.95,NORMAL
9/30/2024 5:43,1.08,ANOMALOUS
9/30/2024 5:58,2,NORMAL
9/30/2024 6:13,2.03,NORMAL
9/30/2024 6:28,2.05,NORMAL
9/30/2024 6:43,2.08,NORMAL
9/30/2024 6:58,2.1,NORMAL
9/30/2024 7:13,2.12,NORMAL
9/30/2024 7:28,2.14,NORMAL
9/30/2024 7:43,2.16,NORMAL
9/30/2024 7:58,2.17,NORMAL
9/30/2024 8:13,2.18,NORMAL
9/30/2024 8:28,2.19,NORMAL
9/30/2024 8:43,2.2,NORMAL
9/30/2024 8:58,2.2,NORMAL
9/30/2024 9:13,2.2,NORMAL
9/30/2024 9:28,2.2,NORMAL
9/30/2024 9:43,2.19,NORMAL
9/30/2024 9:58,2.18,NORMAL
9/30/2024 10:13,2.17,NORMAL
9/30/2024 10:28,2.15,NORMAL
9/30/2024 10:43,1.17,ANOMALOUS
9/30/2024 10:58,2.12,NORMAL
9/30/2024 11:13,2.1,NORMAL
9/30/2024 11:28,2.07,NORMAL
9/30/2024 11:43,2.56,ANOMALOUS
9/30/2024 11:58,2.02,NORMAL
9/30/2024 12:13,2,NORMAL
9/30/2024 12:28,1.97,NORMAL
9/30/2024 12:43,1.95,NORMAL
9/30/2024 12:58,1.93,NORMAL
9/30/2024 13:13,1.9,NORMAL
9/30/2024 13:28,1.88,NORMAL
9/30/2024 13:43,1.86,NORMAL
9/30/2024 13:58,1.85,NORMAL
9/30/2024 14:13,1.83,NORMAL
9/30/2024 14:28,1.82,NORMAL
9/30/2024 14:43,1.81,NORMAL
9/30/2024 14:58,1.8,NORMAL
9/30/2024 15:13,1.8,NORMAL
9/30/2024 15:28,1.8,NORMAL
9/30/2024 15:43,1.8,NORMAL
9/30/2024 15:58,1.81,NORMAL
9/30/2024 16:13,1.82,NORMAL
9/30/2024 16:28,1.11,ANOMALOUS
9/30/2024 16:43,1.84,NORMAL
9/30/2024 16:58,1.86,NORMAL
9/30/2024 17:13,1.88,NORMAL
9/30/2024 17:28,1.9,NORMAL
9/30/2024 17:43,1.92,NORMAL
9/30/2024 17:58,1.95,NORMAL
9/30/2024 18:13,1.52,NORMAL
9/30/2024 18:28,2,NORMAL
9/30/2024 18:43,2.02,NORMAL
9/30/2024 18:58,2.05,NORMAL
9/30/2024 19:13,2.07,NORMAL
9/30/2024 19:28,2.09,NORMAL
9/30/2024 19:43,2.11,NORMAL
9/30/2024 19:58,2.13,NORMAL
9/30/2024 20:13,2.15,NORMAL
9/30/2024 20:28,2.17,NORMAL
9/30/2024 20:43,1.7,NORMAL
9/30/2024 20:58,2.19,NORMAL
9/30/2024 21:13,2.2,NORMAL
9/30/2024 21:28,2.2,NORMAL
9/30/2024 21:43,2.2,NORMAL
9/30/2024 21:58,2.2,NORMAL
9/30/2024 22:13,2.19,NORMAL
9/30/2024 22:28,2.18,NORMAL
9/30/2024 22:43,2.17,NORMAL
9/30/2024 22:58,2.16,NORMAL
9/30/2024 23:13,2.14,NORMAL
9/30/2024 23:28,2.12,NORMAL
9/30/2024 23:43,2.1,NORMAL
9/30/2024 23:58,2.08,NORMAL
10/1/2024 0:13,2.06,NORMAL
10/1/2024 0:28,2.03,NORMAL
10/1/2024 0:43,2.01,NORMAL
10/1/2024 0:58,1.98,NORMAL
10/1/2024 1:13,1.96,NORMAL
10/1/2024 1:28,1.93,NORMAL
10/1/2024 1:43,1.91,NORMAL
10/1/2024 1:58,1.89,NORMAL
10/1/2024 2:13,1.87,NORMAL
10/1/2024 2:28,1.85,NORMAL
10/1/2024 2:43,1.84,NORMAL
10/1/2024 2:58,1.82,NORMAL
10/1/2024 3:13,1.81,NORMAL
10/1/2024 3:28,1.81,NORMAL
10/1/2024 3:43,1.8,NORMAL
10/1/2024 3:58,1.8,NORMAL
10/1/2024 4:13,1.8,NORMAL
10/1/2024 4:28,1.81,NORMAL
10/1/2024 4:43,1.82,NORMAL
10/1/2024 4:58,1.83,NORMAL
10/1/2024 5:13,1.84,NORMAL
10/1/2024 5:28,1.86,NORMAL
10/1/2024 5:43,1.88,NORMAL
10/1/2024 5:58,1.9,NORMAL
10/1/2024 6:13,1.92,NORMAL
10/1/2024 6:28,1.94,NORMAL
10/1/2024 6:43,1.97,NORMAL
10/1/2024 6:58,1.99,NORMAL
10/1/2024 7:13,2.02,NORMAL
10/1/2024 7:28,2.04,NORMAL
10/1/2024 7:43,2.06,NORMAL
10/1/2024 7:58,2.09,NORMAL
10/1/2024 8:13,2.11,NORMAL
10/1/2024 8:28,2.13,NORMAL
10/1/2024 8:43,2.15,NORMAL
10/1/2024 8:58,2.16,NORMAL
10/1/2024 9:13,2.18,NORMAL
10/1/2024 9:28,2.19,NORMAL
10/1/2024 9:43,2.19,NORMAL
10/1/2024 9:58,2.2,NORMAL
10/1/2024 10:13,2.2,NORMAL
10/1/2024 10:28,2.2,NORMAL
10/1/2024 10:43,2.19,NORMAL
10/1/2024 10:58,1.64,NORMAL
10/1/2024 11:13,2.17,NORMAL
10/1/2024 11:28,2.16,NORMAL
10/1/2024 11:43,2.15,NORMAL
10/1/2024 11:58,2.13,NORMAL
10/1/2024 12:13,2.11,NORMAL
10/1/2024 12:28,2.09,NORMAL
10/1/2024 12:43,2.06,NORMAL
10/1/2024 12:58,2.04,NORMAL
10/1/2024 13:13,2.01,NORMAL
10/1/2024 13:28,1.99,NORMAL
10/1/2024 13:43,1.96,NORMAL
10/1/2024 13:58,1.94,NORMAL
10/1/2024 14:13,1.92,NORMAL
10/1/2024 14:28,1.89,NORMAL
10/1/2024 14:43,1.87,NORMAL
10/1/2024 14:58,1.86,NORMAL
10/1/2024 15:13,1.84,NORMAL
10/1/2024 15:28,1.83,NORMAL
10/1/2024 15:43,1.81,NORMAL
10/1/2024 15:58,1.81,NORMAL
10/1/2024 16:13,1.8,NORMAL
10/1/2024 16:28,2.19,NORMAL
10/1/2024 16:43,1.8,NORMAL
10/1/2024 16:58,1.81,NORMAL
10/1/2024 17:13,1.81,NORMAL
10/1/2024 17:28,1.82,NORMAL
10/1/2024 17:43,1.84,NORMAL
10/1/2024 17:58,1.85,NORMAL
10/1/2024 18:13,1.87,NORMAL
10/1/2024 18:28,1.89,NORMAL
10/1/2024 18:43,0.98,ANOMALOUS
